video_code,points
S000736,"[568.5428532386209, 1077.2767671667027, 1.542862653080904, 1069.5745079091805, 135.00016290809313, 497.68175803815103, 44.43791203904957, 314.7531006719968, 196.65956775510145, 316.6786654863773, 348.88122347115336, 349.413267330847, 410.5406283181618, 536.1930543257624]"
S000736,"[1909.6349086610528, 761.4841376082891, 1643.7287252583296, 634.3968598591715, 1242.9425937527747, 443.76594323549506, 1092.647794438192, 385.99899880407776, 1019.4272511823692, 328.2320543726607, 1017.5003947809005, 295.497452528191, 1171.6489068984215, 289.72075808504934, 1214.0397477307397, 370.59448028903336, 1917.3423342669287, 674.8337209611635]"
S000737,"[1452.9504983978982, 453.80051309075736, 1335.1369927080787, 460.40244959720496, 1207.4139398107043, 475.8069681122496, 1250.9058414438618, 513.7681030243236, 1307.6104726870929, 550.6289151853232, 1374.7751815382983, 588.5900500973975, 1438.6367079869856, 629.3019918871579, 1711.1686993097446, 758.060909639291, 1909.6349086610528, 854.3391503583197, 1917.3423342669287, 794.6466411125217, 1680.3389968862405, 696.4428355791129, 1582.069320411321, 609.7924189319871, 1425.993951892331, 515.4397430273392, 1425.0582135378672, 505.3289553337047, 1442.3999211510884, 496.66391366899217]"
S000737,"[314.958661266653, 526.370444692054, 547.3671872284539, 670.9359261409337, 765.5466197640218, 928.0728890459085, 859.4981698604415, 1078.4571373469191, 77.19447086402276, 1078.4571373469191, 115.73159889340303, 1006.4587706943848, 266.0263982079859, 896.7015762746921, 204.3669933609775, 835.0835022145139, 246.75783419329576, 800.4233355556637, 235.19669578448168, 779.2421225974774, 215.92813176979166, 742.6563911242465, 133.07330650662408, 754.2097800105299, 88.7556092728368, 788.8699466693803, 0.12021480526234173, 752.2842151961494, 5.900784009669385, 725.3263077948214, 98.3898912801819, 700.293965207874, 77.19447086402276, 667.5593633634041, 1.542862653080904, 669.4849281777848, 2.047071206731327, 550.0999096861896]"
S000739,"[640.6690278229303, 1074.9144609634757, 410.98774476782427, 581.9698684820495, 344.70388455729017, 412.5201648165593, 301.54230116438436, 392.4942907470014, 54.90468177635086, 406.3583574105415, 0.9527025352185312, 426.38423148009946, 0.9527025352185312, 1077.9953646664846]"
S000739,"[1798.3243538255128, 420.22242407408163, 1355.9181240482274, 330.8762166868231, 1096.9486236907921, 280.04130558717605, 1042.9966444496602, 270.7985944781493, 1041.4551593284848, 250.7727204085914, 1112.3634749025443, 238.4491055965557, 1642.6343565868165, 353.98299445939, 1809.114749673739, 380.17067593496574]"
S000740,"[605.2148700359005, 1073.3740091119712, 357.0357655266919, 406.3583574105415, 341.84193541982654, 398.28600611056464, 312.86201514173257, 394.58892166695404, 4.0356727775689425, 426.38423148009946, 2.494187656393737, 1071.833557260467]"
S000741,"[0.9527025352185162, 603.536194403112, 54.90468177635085, 603.536194403112, 227.5510153479743, 672.8565277208126, 469.56417937248216, 771.4454462170977, 623.7126914900031, 823.8208091682493, 844.1450638180581, 957.8401202491369, 1053.7870402978865, 1074.9144609634757, 0, 1074.9144609634757]"
S000741,"[1453.0316866822657, 270.7985944781493, 1360.5425794117532, 289.2840166962028, 1224.8918887483346, 335.49757224133657, 1335.8788174729495, 380.17067593496574, 1469.988023015193, 432.5460388861173, 1687.3374251008977, 515.7304388673579, 1913.9357379136532, 581.9698684820495, 1915.4772230348283, 540.3776684914293, 1728.957523372628, 457.19326851018855, 1634.9269309809404, 409.43926111355046, 1496.1932700751713, 358.60435001390334, 1448.40723131874, 329.3357648353187]"
S000743,"[686.0810937282303, 1077.7046688264656, 308.4172390403042, 910.1805299753559, 1.542862653080904, 777.316557783097, 1.542862653080904, 1078.4571373469191]"
S000743,"[1918.463994514266, 670.9825913324024, 1449.1162287099587, 567.0020913558515, 1293.0408601909692, 503.4584524812927, 1187.0637581101732, 461.09602656492007, 1389.38368026442, 389.8501284328391, 1668.7778584774264, 541.9697487689041, 1918.463994514266, 607.4389524578435]"
S000744,"[753.5210677796458, 1078.4571373469191, 630.202258085629, 996.8309466224819, 398.9794899093476, 892.8504466459311, 223.63555737566764, 808.125594813186, 202.44013695950858, 792.7210762981414, 77.19447086402272, 817.7534188850886, 1.542862653080904, 846.6368911007972, 1.542862653080904, 1078.4571373469191]"
S000744,"[1917.3423342669287, 665.6337985490237, 1610.9721664333563, 592.4623356025619, 1462.604223520242, 544.3232152430477, 1379.7493982570747, 509.6630485841974, 1268.3812988179425, 477.1134839383717, 1362.4076906438536, 436.4915856377357, 1447.1893723084902, 448.04497452401915, 1499.2144951481532, 461.5239282246831, 1911.5617650625222, 598.2390300457038]"
S000745,"[1511.6081212869237, 276.96040188416714, 1471.5295081363681, 270.7985944781493, 1379.0404008658556, 335.49757224133657, 1204.8525821730568, 312.3907944687697, 1055.3285254190616, 309.30989076576077, 1016.7913973896815, 307.7694389142563, 995.2106056932284, 281.58175743868054, 805.6079357886777, 293.90537225071614, 808.6909060310281, 363.22570556841674, 807.149420909853, 395.5751944500104, 685.3720963370114, 415.60106851956834, 401.73883404077293, 617.4002610666521, 2.494187656393693, 731.3936980779819, 1.542862653080904, 831.5230684257717, 492.6864561901102, 689.8014980873616, 1022.9573378743823, 538.8372166399248, 1300.4246596859198, 451.0314611041708, 1429.9094098646376, 390.9538388954969, 1491.5688147116457, 347.82118705337217, 1449.9487164399152, 344.74028335036326]"
S000746,"[1275.4472749623799, 284.5211965809018, 1258.6920019061274, 282.5119115572004, 1263.3834783618784, 292.55833667570766, 1260.7026346728778, 380.9668777185722, 1256.6813691393772, 477.4125588562426, 1234.5644087051244, 518.9377826794062, 1069.6856134926961, 655.0376480733305, 822.8878982325301, 842.7857614720363, 545.4205764209926, 1021.8632892094295, 435.58976153725894, 1078.4571373469191, 948.1335643280161, 1078.4571373469191, 1121.550640460227, 869.7436688733642, 1281.4797217821551, 673.3360578065461, 1358.5539778409156, 557.8021689437119, 1370.1151162497297, 521.2164374704811, 1320.0168498115352, 388.35246527822164, 1293.0408601909692, 317.10656714614055]"
S000747,"[0.3857156632701383, 575.6426381879356, 212.5218797994924, 494.86993871103175, 357.4214811899621, 431.71141279934903, 539.1881578979907, 371.9606711556797, 539.1881578979907, 431.8671320475197, 526.342448554864, 584.200704029627, 785.8257772860242, 472.9458480876386, 954.532759992422, 396.77906209658477, 1001.6336942505535, 370.2490579873414, 923.7030575689179, 284.66839957042714, 904.6486992071614, 259.1808054308498, 987.8888957506227, 232.99312395527403, 1145.0308258224939, 198.28109189290976, 1288.4559631840132, 165.46276983911915, 1327.9984075967686, 156.08610639517894, 1445.9555299127846, 191.58347514723823, 1555.7668600236038, 157.02555537288814, 1381.615281376776, 131.97468611076138, 1246.9028860045078, 150.05825132407463, 1088.7331083534857, 176.17895663219363, 858.2386537399361, 224.4175198200057, 767.3744635729037, 131.99040872973825, 749.9489795944017, 121.27422193666378, 596.4706783991311, 142.03683384824558, 592.4494128656305, 170.1668241800661, 569.7068823261885, 303.10364815269685, 0.3857156632701383, 495.1968192760361]"
S000747,"[1688.0968380702043, 287.4910606210179, 1721.4956823623338, 232.71943923419272, 1757.4636685230887, 177.9478178473676, 1829.9915107336674, 156.4288809683838, 1917.6068450007353, 148.85039398561673, 1918.463994514266, 165.9665256689996, 1917.4377152987215, 367.0810729487482]"
S000749,"[605.5885972236164, 1078.4571249487717, 782.9058165613145, 864.715279481143, 919.748453224103, 679.8069688064106, 1014.1891461322249, 564.2392746347027, 1127.9034498379224, 415.9274004476778, 1178.0148379116201, 340.8083992360679, 1114.4119222796194, 333.1038862912873, 1212.707337347256, 288.80293685879934, 1303.2933080958626, 265.6893980244577, 1363.0415015683482, 259.91101331587237, 1397.734001003985, 267.6155262606529, 1386.1698345254392, 275.32003920543343, 1349.549974010045, 288.80293685879934, 1299.4385859363474, 323.4732451103117, 1268.6008086602262, 354.29129688943374, 1239.6903924638625, 431.3364263372389, 1106.7024779605888, 774.1872523799719, 979.4966466965882, 1078.5155136988024]"
S000749,"[1271.642207805332, 359.0740831434688, 1331.7758734937688, 306.6833951189613, 1387.2838725907873, 277.40624592879533, 1459.7526491896726, 286.651661462532, 1526.0538703333336, 295.8970769962686, 1556.8916476094548, 306.6833951189613, 1552.2659810180369, 317.46971324165406, 1539.9308701075881, 323.63332359747847, 1539.9308701075881, 345.2059598428639, 1580.0199805665459, 362.15588832138104, 1667.907645803492, 392.9739401005031, 1808.2195324098443, 446.90553071396675, 1839.0573096859655, 511.62343945012316, 1837.5154208221595, 550.1460041740256, 1667.907645803492, 507.00073168325474, 1381.116317135563, 403.7602582231958]"
S000750,"[602.462440913498, 1078.6755921859692, 903.1307693556814, 711.9407760144167, 1041.9007670982278, 533.1960756955086, 1160.626209611295, 352.9104727876444, 1109.7438771056948, 332.8787391312151, 1217.6760975721197, 280.48805110670753, 1341.0272066766051, 265.07902521714647, 1388.8257614545932, 265.07902521714647, 1273.184096669138, 354.4513753766005, 981.7671014097912, 1078.6755921859692]"
S000750,"[1268.55843007772, 357.53318055451274, 1314.815095991902, 314.38790806374186, 1385.741983726981, 275.8653433398393, 1424.2892053221328, 275.8653433398393, 1510.6349816952727, 291.2743692294003, 1587.7294248855762, 312.84700547478576, 1623.1928687531158, 323.63332359747847, 1620.1090910255039, 335.9605443091273, 1543.0146478352003, 326.71512877539067, 1547.6403144266185, 345.2059598428639, 1592.3550914769944, 366.7785960882494, 1658.6563126206556, 388.3512323336348, 1820.5546433202928, 446.90553071396675, 1834.4316430945476, 491.5917057936938, 1839.0573096859655, 539.3596860513329, 1829.805976503129, 543.9823938182012, 1643.237423982595, 497.75531614951814, 1441.2499828239997, 431.4965048244057]"
S000751,"[1.542862653080904, 526.9931319136225, 381.69952746549444, 381.71112778647023, 942.8001115732707, 218.4232315269978, 1077.2329432264394, 290.14865974481233, 1281.4797217821547, 218.90276161273115, 1143.1931773260478, 172.2096759818641, 1375.9574306235045, 125.99612043673038, 1460.6773671187732, 145.7312986662695, 1570.5081820025068, 124.55008570808323, 1479.2369337422435, 95.18708340664126, 1335.8788174729489, 113.67250562469472, 1124.6953558719454, 144.48154265478385, 1072.2848617519883, 146.0219945062883, 905.7427234956978, 80.26209497733008, 772.789631794336, 95.66661349237467, 903.8158670942283, 184.24259495388094, 418.69517037369957, 310.8503426172652, 1.542862653080904, 457.67279859592213, 1.542862653080904, 490.40740044039177]"
S000751,"[1652.3266548136903, 201.26963464948128, 1797.054980079585, 238.92512435292355, 1918.463994514266, 261.2651875291038, 1918.463994514266, 124.55008570808323, 1849.9023602155137, 118.77339126494158, 1774.754960558222, 118.77339126494158, 1713.0955557112138, 149.5824282950306]"
S000752,"[4.421388440838511, 451.0314611041707, 0.38571566326961204, 509.56863146134015, 374.37781752288873, 386.3324833409836, 671.8844459097043, 295.4458241022206, 918.5220652977376, 223.04458708151105, 957.0591933271177, 206.09961671496205, 1066.1189212672875, 286.2031129931939, 1197.5308722304505, 241.53000929956454, 1264.9705018988898, 219.96368337850225, 1142.0374078681432, 164.5074167243417, 1266.897702683335, 149.10289820929714, 1371.7186909232494, 130.61747599124365, 1404.0898784679287, 119.83431303071248, 1465.7492833149367, 142.9410908032793, 1527.4086881619453, 129.0770241397392, 1538.1990840101719, 115.2129574761991, 1488.871560132565, 92.10617970363226, 1067.6604063884633, 139.8601871002705, 933.5512008462197, 79.78256489159668, 790.1930845769252, 96.72753525814572, 898.0970430591902, 172.20967598186408, 477.6573206416278, 296.986275953725, 189.39960298186372, 380.17067593496574]"
S000752,"[1693.960399123006, 163.93176244522533, 1712.8007728262585, 145.10401759350418, 1780.4548420333929, 126.27627274178306, 1826.699395668649, 125.4204661576139, 1887.5024198927824, 123.70885298927563, 1918.463994514266, 127.98788591012134, 1915.4772230348283, 263.096335220627, 1680.2583091570043, 210.14531799035905]"
S000753,"[867.2013287092154, 235.840245532466, 861.2310568224958, 188.105357539471, 1046.3094853108025, 152.30419154472472, 1171.6851949319134, 132.4146548809768, 1259.2491826038008, 120.48093288272806, 1338.8528077600618, 112.52511821722885, 1376.6645297092857, 123.46436338229024, 1336.8627171311553, 133.4091317141642, 1217.4572793967636, 157.2765757106617, 1131.8833823537832, 171.1992513752853, 1187.605919963166, 199.04460270453237, 1250.2937747737215, 226.88995403377942, 1066.2103915998678, 296.5033323568972, 948.7950444943829, 210.9783247027811]"
S000754,"[513.1588614882832, 1078.4571373469191, 798.488105407756, 892.4211752698747, 1005.1590172196989, 759.5616263438038, 1238.0493730674848, 622.7999083121348, 1393.823717045142, 533.0797620993025, 1474.024369390075, 480.69620166179874, 1552.6827014976063, 434.83536791873917, 1637.5103145547469, 388.6145792974123, 1709.9993657126663, 345.11522170590683, 1763.980574021756, 312.7606696709781, 1777.8614561583788, 317.3827485331107, 1750.099691885133, 379.01046669487977, 1737.7611299859127, 412.9057116838528, 1731.5918490363022, 439.09749190260465, 1807.1655406690281, 457.9457622294026, 1871.9429906399357, 471.81199881580056, 1918.463994514266, 479.15550870775456, 1918.463994514266, 513.0507536967276, 1919.7549179994144, 553.1087705018774, 1918.463994514266, 594.7074802610715, 1831.8426644674685, 570.0563929963639, 1716.1686466622775, 538.0617958397024, 1666.8143990653957, 551.5680775478332, 1574.275184821241, 529.9983761912141, 1517.2093360373465, 579.3005507206293, 1438.5510039298163, 653.2538125147521, 1319.7923456498193, 805.7824149651306, 1210.2876087942377, 933.6599301508015, 1077.6480683776178, 1078.4571373469191]"
S000754,"[2.100034251820793, 504.2467939593319, 1.542862653080904, 531.3497026241281, 181.18555288909357, 495.389375048458, 405.415187403773, 446.79828957475553, 634.3904226489218, 399.3923525272408, 856.5454457728374, 354.79957741704186, 930.57681716816, 336.31126196851113, 950.6269802543933, 344.0147267387323, 1052.085311505958, 324.89957785857695, 1193.5322240888981, 301.94648351577587, 1115.6552456564668, 276.2242367607863, 1121.8245266060771, 242.32899177181332, 1024.6767937827797, 229.13535155488498, 902.1438649510577, 222.16059839562843, 852.0184572354744, 224.3615883299773, 978.1582195087551, 279.38633668869966, 888.3731485456775, 290.3912863604442, 990.8272786017045, 315.7026706054565, 707.4330382419774, 353.0695179418675]"
S000755,"[1768.4009238058538, 311.5013842823401, 1652.3916189925312, 378.4877365734605, 1459.4972091942193, 495.04739522567115, 1134.0618936244732, 687.3412073138672, 509.4221974764376, 1078.4571373469191, 1060.8016823478515, 1078.4571373469191, 1371.1936301251164, 1078.4571373469191, 1691.2250793861465, 514.0140207605931, 1778.8554682529177, 316.1835943105977]"
S000755,"[1747.9710209653495, 428.7623391567577, 1722.6769690719473, 531.0638963757568, 1918.463994514266, 577.182149501807, 1918.463994514266, 465.48240705636357, 1862.8082057971812, 452.00140365777565]"
S000755,"[1662.4754845216403, 287.55629985808866, 1708.7450916437172, 298.2741162246679, 1493.4908324236208, 362.5810144241436, 1248.0607424717357, 437.6057289901985, 686.1827610978152, 623.1166296580196, 1.5428626530808682, 887.2452276693302, 1.5428626530808682, 794.804061507584, 711.8880983878578, 560.633248826469, 1279.0681721770748, 388.1416455717543, 1577.4709908573434, 306.2003431880187]"
S000755,"[1272.3378110719825, 293.1931077667815, 1124.7157312063093, 310.8009489404475, 926.0977406450077, 337.56931551034535, 623.168314984876, 392.2998171783147, 1.542862653080904, 521.3322782790854, 1.542862653080904, 498.22198673864875, 590.4593838640958, 381.74031420475535, 898.0665867682724, 329.5281740578431, 975.6242791122719, 314.76637498679, 890.5022421307053, 290.0949762980125, 976.4315125002764, 276.8890954177631, 868.4736099874627, 231.6504141834656, 910.8829024106678, 229.01777722685875, 1213.0900950268265, 278.8391178561149]"
